0011005     00
0622005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0631005     00
0632001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0632002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0632003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0632004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0632005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0641005     00
0642001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0642002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0642003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0642004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0642005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0651005     00
0652001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0652002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0652003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0652004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0652005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0661005     00
0662001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0662002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0662003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0662004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0662005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0671005     00
0672001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0672002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0672003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0672004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0672005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0681005     00
0682001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0682002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0682003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0682004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0682005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0691005     00
0692001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0692002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0692003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0692004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0692005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0701005     00
0702001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0702002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0702003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0702004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0702005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0711005     00
0712001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0712002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0712003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0712004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0712005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0721005     00
0722001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0722002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0722003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0722004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0722005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0731005     00
0732001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0732002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0732003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0732004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0732005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0741005     00
0742001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0742002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0742003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0742004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0742005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0751005     00
0752001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0752002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0752003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0752004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0752005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0761005     00
0762001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0762002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0762003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0762004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0762005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0771005     00
0772001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0772002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0772003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0772004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0772005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0781005     00
0782001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0782002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0782003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0782004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0782005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0791005     00
0792001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0792002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0792003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0792004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0792005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0801005     00
0802001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0802002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0802003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0802004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0802005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0811005     00
0812001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0812002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0812003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0812004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0812005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0821005     00
0822001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0822002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0822003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0822004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0822005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0831005     00
0832001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0832002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0832003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0832004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0832005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0841005     00
0842001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0842002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0842003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0842004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0842005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0851005     00
0852001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0852002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0852003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0852004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0852005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0861005     00
0862001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0862002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0862003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0862004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0862005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0871005     00
0872001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0872002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0872003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0872004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0872005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0881005     00
0882001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0882002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0882003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0882004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0882005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0891005     00
0892001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0892002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0892003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0892004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0892005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0901005     00
0902001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0902002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0902003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0902004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0902005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0911005     00
0912001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0912002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0912003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0912004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0912005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0921005     00
0922001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0922002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0922003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0922004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0922005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0931005     00
0932001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0932002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0932003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0932004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0932005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0941005     00                                                                 1
0942001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0942002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0942003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0942004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0942005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0951005     00
0952001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0952002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0952003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0952004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0952005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0961005     00
0962001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0962002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0962003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0962004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0962005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0971005     00
0972001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0972002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0972003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0972004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0972005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0981005     00
0982001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0982002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0982003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0982004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0982005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
0991005     00
0992001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
0992002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
0992003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
0992004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
0992005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1001005     00
1002001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1002002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1002003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1002004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1002005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1011005     00
1012001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1012002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1012003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1012004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1012005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1021005     00
1022001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1022002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1022003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1022004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1022005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1031005     00
1032001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1032002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1032003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1032004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1032005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1041005     00
1042001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1042002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1042003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1042004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1042005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1051005     00
1052001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1052002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1052003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1052004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1052005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1061005     00
1062001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1062002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1062003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1062004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1062005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1071005     00
1072001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1072002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1072003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1072004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1072005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1081005     00
1082001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1082002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1082003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1082004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1082005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1091005     00
1092001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1092002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1092003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1092004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1092005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1101005     00
1102001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1102002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1102003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1102004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1102005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1111005     00
1112001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1112002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1112003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1112004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1112005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1121005     00
1122001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1122002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1122003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1122004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1122005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1131005     00
1132001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1132002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1132003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1132004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1132005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1141005     00
1142001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1142002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1142003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1142004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1142005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1151005     00
1152001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1152002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1152003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1152004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1152005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1161005     00
1162001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1162002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1162003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1162004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1162005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1171005     00
1172001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1172002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1172003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1172004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1172005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1181005     00
1182001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1182002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1182003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1182004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1182005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1191005     00
1192001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1192002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1192003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1192004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1192005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1201005     00
1202001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1202002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1202003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1202004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1202005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1211005     00
1212001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1212002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1212003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1212004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1212005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1221005     00
1222001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1222002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1222003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1222004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1222005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1231005     00
1232001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1232002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1232003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1232004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1232005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1241005     00
1242001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1242002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1242003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
